id,property_id,room_id,util_type,area,windows,plugpoints,lights,tubelights,fans,showbulbs,balconylights,created_at,updated_at
255,64,0,commonarea,300,0,0,0,0,0,0,0,"2017-02-21 19:45:26","2017-02-21 19:45:26"
256,65,0,kitchen,1,1,1,1,1,1,1,1,"2017-02-27 22:00:31","2017-03-15 21:25:29"
257,65,0,bathroom,0,0,0,0,0,0,0,0,"2017-02-27 22:00:31","2017-02-27 22:46:22"
258,65,170,bathroom,60,1,2,1,0,0,0,0,"2017-02-27 22:00:31","2017-02-27 22:00:31"
259,65,171,bathroom,40,1,3,0,0,0,0,0,"2017-02-27 22:00:31","2017-02-27 22:00:31"
260,65,172,bathroom,40,1,3,1,0,0,0,0,"2017-02-27 22:00:31","2017-02-27 22:00:31"
261,66,0,kitchen,60,0,0,0,0,0,0,0,"2017-03-01 12:58:16","2017-03-01 17:16:55"
262,66,0,bathroom,0,0,0,0,0,0,0,0,"2017-03-01 12:58:16","2017-03-01 13:12:18"
263,66,173,bathroom,80,0,0,0,0,0,0,0,"2017-03-01 12:58:16","2017-03-01 12:58:16"
264,66,174,bathroom,40,0,0,0,0,0,0,0,"2017-03-01 12:58:16","2017-03-01 12:58:16"
265,66,175,bathroom,40,0,0,0,0,0,0,0,"2017-03-01 12:58:16","2017-03-01 12:58:16"
266,76,0,commonarea,200,1,5,0,1,1,5,1,"2017-03-01 17:09:38","2017-03-01 17:09:38"
267,76,0,kitchen,100,2,5,0,0,0,0,1,"2017-03-01 17:09:38","2017-03-01 17:09:38"
268,76,0,bathroom,50,1,2,1,0,0,0,0,"2017-03-01 17:09:38","2017-03-01 17:09:38"
269,66,0,commonarea,250,0,0,0,0,0,0,0,"2017-03-01 17:16:55","2017-03-01 17:16:55"
270,77,0,kitchen,0,0,0,0,0,0,0,0,"2017-03-07 15:55:24","2017-03-07 16:03:14"
271,77,0,bathroom,0,0,0,0,0,0,0,0,"2017-03-07 15:55:24","2017-03-07 16:00:40"
272,77,208,bathroom,50,1,0,1,0,0,0,0,"2017-03-07 15:55:24","2017-03-07 15:55:24"
273,77,206,bathroom,50,0,0,0,0,0,0,0,"2017-03-07 16:00:40","2017-03-07 16:00:40"
274,77,207,bathroom,50,0,0,0,0,0,0,0,"2017-03-07 16:00:41","2017-03-07 16:00:41"
275,77,0,commonarea,100,0,0,0,0,0,0,0,"2017-03-07 19:19:21","2017-03-07 19:19:21"
276,78,0,kitchen,0,0,0,0,0,0,0,0,"2017-03-08 20:51:21","2017-03-08 21:20:09"
277,78,0,bathroom,0,0,0,0,0,0,0,0,"2017-03-08 20:51:21","2017-03-08 20:54:47"
278,78,209,bathroom,50,1,1,1,0,0,0,0,"2017-03-08 20:51:21","2017-03-08 20:51:21"
279,78,210,bathroom,100,0,1,1,0,0,0,0,"2017-03-08 20:51:21","2017-03-08 20:51:21"
280,78,211,bathroom,80,0,0,1,0,0,0,0,"2017-03-08 20:51:21","2017-03-08 20:51:21"
281,78,0,commonarea,450,0,0,0,0,0,0,0,"2017-03-09 15:50:12","2017-03-09 15:50:12"
282,79,0,kitchen,150,1,1,1,1,1,1,1,"2017-03-20 17:03:00","2017-03-25 17:12:56"
283,79,0,bathroom,0,0,0,0,0,0,0,0,"2017-03-20 17:03:00","2017-03-20 17:10:34"
284,79,212,bathroom,24,1,2,0,0,0,0,0,"2017-03-20 17:03:00","2017-03-20 17:03:00"
285,79,213,bathroom,45,1,2,1,0,0,0,0,"2017-03-20 17:03:00","2017-03-20 17:03:00"
286,79,214,bathroom,42,1,0,1,0,0,0,0,"2017-03-20 17:03:00","2017-03-20 17:03:00"
287,79,215,bathroom,40,1,2,0,1,1,0,0,"2017-03-20 17:03:00","2017-03-20 17:03:00"
288,67,0,commonarea,250,0,0,0,0,0,0,0,"2017-03-23 15:18:50","2017-03-23 15:18:50"
289,67,0,kitchen,60,0,0,0,0,0,0,0,"2017-03-23 15:18:51","2017-03-23 15:18:51"
290,67,0,bathroom,0,0,0,0,0,0,0,0,"2017-03-23 15:18:51","2017-03-23 15:18:51"
291,67,176,bathroom,80,0,0,0,0,0,0,0,"2017-03-23 15:18:51","2017-03-23 15:18:51"
292,67,177,bathroom,40,0,0,0,0,0,0,0,"2017-03-23 15:18:51","2017-03-23 15:18:51"
293,67,178,bathroom,40,0,0,0,0,0,0,0,"2017-03-23 15:18:52","2017-03-23 15:18:52"
294,68,0,commonarea,250,0,0,0,0,0,0,0,"2017-03-23 15:20:06","2017-03-23 15:20:06"
295,68,0,kitchen,60,0,0,0,0,0,0,0,"2017-03-23 15:20:06","2017-03-23 15:20:06"
296,68,0,bathroom,0,0,0,0,0,0,0,0,"2017-03-23 15:20:06","2017-03-23 15:20:06"
297,68,179,bathroom,80,0,0,0,0,0,0,0,"2017-03-23 15:20:07","2017-03-23 15:20:07"
298,68,180,bathroom,40,0,0,0,0,0,0,0,"2017-03-23 15:20:07","2017-03-23 15:20:07"
299,68,181,bathroom,40,0,0,0,0,0,0,0,"2017-03-23 15:20:08","2017-03-23 15:20:08"
300,69,0,commonarea,250,0,0,0,0,0,0,0,"2017-03-23 15:21:58","2017-03-23 15:21:58"
301,69,0,kitchen,60,0,0,0,0,0,0,0,"2017-03-23 15:21:58","2017-03-23 15:21:58"
302,69,0,bathroom,0,0,0,0,0,0,0,0,"2017-03-23 15:21:59","2017-03-23 15:21:59"
303,69,182,bathroom,80,0,0,0,0,0,0,0,"2017-03-23 15:21:59","2017-03-23 15:21:59"
304,69,183,bathroom,40,0,0,0,0,0,0,0,"2017-03-23 15:21:59","2017-03-23 15:21:59"
305,69,184,bathroom,40,0,0,0,0,0,0,0,"2017-03-23 15:21:59","2017-03-23 15:21:59"
306,70,0,commonarea,250,0,0,0,0,0,0,0,"2017-03-23 15:24:41","2017-03-23 15:24:41"
307,70,0,kitchen,60,0,0,0,0,0,0,0,"2017-03-23 15:24:42","2017-03-23 15:24:42"
308,70,0,bathroom,0,0,0,0,0,0,0,0,"2017-03-23 15:24:42","2017-03-23 15:24:42"
309,70,185,bathroom,80,0,0,0,0,0,0,0,"2017-03-23 15:24:42","2017-03-23 15:24:42"
310,70,186,bathroom,40,0,0,0,0,0,0,0,"2017-03-23 15:24:42","2017-03-23 15:24:42"
311,70,187,bathroom,40,0,0,0,0,0,0,0,"2017-03-23 15:24:42","2017-03-23 15:24:42"
312,71,0,commonarea,250,0,0,0,0,0,0,0,"2017-03-23 15:26:26","2017-03-23 15:26:26"
313,71,0,kitchen,60,0,0,0,0,0,0,0,"2017-03-23 15:26:27","2017-03-23 15:26:27"
314,71,0,bathroom,0,0,0,0,0,0,0,0,"2017-03-23 15:26:27","2017-03-23 15:26:27"
315,71,188,bathroom,80,0,0,0,0,0,0,0,"2017-03-23 15:26:27","2017-03-23 15:26:27"
316,71,189,bathroom,40,0,0,0,0,0,0,0,"2017-03-23 15:26:27","2017-03-23 15:26:27"
317,71,190,bathroom,40,0,0,0,0,0,0,0,"2017-03-23 15:26:28","2017-03-23 15:26:28"
318,72,0,commonarea,250,0,0,0,0,0,0,0,"2017-03-23 15:29:43","2017-03-23 15:29:43"
319,72,0,kitchen,60,0,0,0,0,0,0,0,"2017-03-23 15:29:43","2017-03-23 15:29:43"
320,72,0,bathroom,0,0,0,0,0,0,0,0,"2017-03-23 15:29:43","2017-03-23 15:29:43"
321,72,191,bathroom,80,0,0,0,0,0,0,0,"2017-03-23 15:29:43","2017-03-23 15:29:43"
322,72,192,bathroom,40,0,0,0,0,0,0,0,"2017-03-23 15:29:43","2017-03-23 15:29:43"
323,72,193,bathroom,40,0,0,0,0,0,0,0,"2017-03-23 15:29:44","2017-03-23 15:29:44"
324,73,0,commonarea,250,0,0,0,0,0,0,0,"2017-03-23 15:42:04","2017-03-23 15:42:04"
325,73,0,kitchen,60,0,0,0,0,0,0,0,"2017-03-23 15:42:04","2017-03-23 15:42:04"
326,73,0,bathroom,0,0,0,0,0,0,0,0,"2017-03-23 15:42:04","2017-03-23 15:42:04"
327,73,194,bathroom,80,0,0,0,0,0,0,0,"2017-03-23 15:42:04","2017-03-23 15:42:04"
328,73,195,bathroom,40,0,0,0,0,0,0,0,"2017-03-23 15:42:05","2017-03-23 15:42:05"
329,73,196,bathroom,40,0,0,0,0,0,0,0,"2017-03-23 15:42:05","2017-03-23 15:42:05"
330,74,0,commonarea,250,0,0,0,0,0,0,0,"2017-03-23 15:43:43","2017-03-23 15:43:43"
331,74,0,kitchen,60,0,0,0,0,0,0,0,"2017-03-23 15:43:43","2017-03-23 15:43:43"
332,74,0,bathroom,0,0,0,0,0,0,0,0,"2017-03-23 15:43:43","2017-03-23 15:43:43"
333,74,197,bathroom,80,0,0,0,0,0,0,0,"2017-03-23 15:43:44","2017-03-23 15:43:44"
334,74,198,bathroom,40,0,0,0,0,0,0,0,"2017-03-23 15:43:44","2017-03-23 15:43:44"
335,74,199,bathroom,40,0,0,0,0,0,0,0,"2017-03-23 15:43:44","2017-03-23 15:43:44"
336,75,0,commonarea,250,0,0,0,0,0,0,0,"2017-03-23 15:45:03","2017-03-23 15:45:03"
337,75,0,kitchen,60,0,0,0,0,0,0,0,"2017-03-23 15:45:03","2017-03-23 15:45:03"
338,75,0,bathroom,0,0,0,0,0,0,0,0,"2017-03-23 15:45:03","2017-03-23 15:45:03"
339,75,200,bathroom,80,0,0,0,0,0,0,0,"2017-03-23 15:45:04","2017-03-23 15:45:04"
340,75,201,bathroom,40,0,0,0,0,0,0,0,"2017-03-23 15:45:04","2017-03-23 15:45:04"
341,75,202,bathroom,40,0,0,0,0,0,0,0,"2017-03-23 15:45:04","2017-03-23 15:45:04"
342,80,0,kitchen,0,0,0,0,0,0,0,0,"2017-03-23 16:47:48","2017-03-23 17:00:54"
343,80,0,bathroom,0,0,0,0,0,0,0,0,"2017-03-23 16:47:48","2017-03-23 16:57:00"
344,80,216,bathroom,40,1,2,1,0,0,0,0,"2017-03-23 16:47:48","2017-03-23 16:47:48"
345,80,217,bathroom,40,1,3,0,0,1,0,0,"2017-03-23 16:47:48","2017-03-23 16:47:48"
346,81,0,kitchen,0,0,0,0,0,0,0,0,"2017-03-23 18:32:15","2017-03-23 18:39:24"
347,81,0,commonwashroom,1,1,1,1,1,1,1,1,"2017-03-23 18:32:15","2018-06-09 17:56:10"
348,81,218,bathroom,25,2,3,0,0,0,0,0,"2017-03-23 18:32:15","2017-03-23 18:32:15"
349,81,219,bathroom,25,2,3,0,0,0,0,0,"2017-03-23 18:32:15","2017-03-23 18:32:15"
350,81,220,bathroom,80,1,3,1,0,0,0,0,"2017-03-23 18:32:15","2017-03-23 18:32:15"
351,81,0,commonarea,120,0,0,0,0,0,0,0,"2017-03-23 18:43:18","2017-03-23 18:43:18"
352,80,0,commonarea,120,0,0,0,0,0,0,0,"2017-03-24 16:23:57","2017-03-24 16:23:57"
353,76,203,bathroom,30,0,0,0,0,0,0,0,"2017-03-25 15:37:11","2017-03-25 15:37:11"
354,76,204,bathroom,30,0,0,0,0,0,0,0,"2017-03-25 15:37:11","2017-03-25 15:37:11"
355,76,205,bathroom,30,0,0,0,0,0,0,0,"2017-03-25 15:37:12","2017-03-25 15:37:12"
356,79,0,commonarea,500,2,5,5,2,2,0,2,"2017-03-25 17:12:56","2017-03-25 17:12:56"
357,82,0,kitchen,0,0,0,0,0,0,0,0,"2017-03-29 15:55:53","2017-03-29 16:10:00"
358,82,0,bathroom,0,0,0,0,0,0,0,0,"2017-03-29 15:55:53","2017-03-29 16:00:39"
359,82,0,commonarea,300,0,0,0,0,0,0,0,"2017-03-29 16:13:46","2017-03-29 16:13:46"
360,83,0,kitchen,1,1,1,1,1,1,1,1,"2017-04-08 21:19:48","2017-04-08 21:26:51"
361,83,0,bathroom,0,0,0,0,0,0,0,0,"2017-04-08 21:19:48","2017-04-08 21:26:18"
362,83,221,bathroom,35,1,1,1,0,0,0,0,"2017-04-08 21:19:48","2017-04-08 21:19:48"
365,85,0,storeroom,1,1,1,1,1,1,1,1,"2017-04-12 19:13:15","2018-05-22 17:12:56"
366,85,0,commonwashroom,1,1,1,1,1,1,1,1,"2017-04-12 19:13:15","2018-05-08 19:11:02"
367,85,222,bathroom,35,1,2,0,0,0,0,0,"2017-04-12 19:13:15","2017-04-12 19:13:15"
368,85,223,bathroom,32,1,2,0,0,0,0,0,"2017-04-12 19:13:15","2017-04-12 19:13:15"
369,85,224,bathroom,35,1,2,0,0,0,0,0,"2017-04-12 19:13:15","2017-04-12 19:13:15"
370,85,0,commonarea,364,0,0,0,0,0,0,0,"2017-04-12 19:25:58","2017-04-12 19:25:58"
371,86,0,kitchen,1,1,1,1,1,1,1,1,"2017-04-12 20:09:35","2017-04-12 20:18:51"
372,86,0,commonwashroom,1,1,1,1,1,1,1,1,"2017-04-12 20:09:35","2018-04-14 12:12:55"
373,86,225,bathroom,35,1,2,1,0,0,0,0,"2017-04-12 20:09:35","2017-04-12 20:09:35"
374,86,226,bathroom,35,1,2,1,0,0,0,0,"2017-04-12 20:09:35","2017-04-12 20:09:35"
375,86,0,commonarea,120,0,0,0,0,0,0,0,"2017-04-12 20:20:53","2017-04-12 20:20:53"
376,87,0,kitchen,0,0,0,0,0,0,0,0,"2017-04-12 20:21:41","2017-04-12 20:24:06"
377,87,0,bathroom,0,0,0,0,0,0,0,0,"2017-04-12 20:21:41","2017-04-12 20:23:23"
378,87,227,bathroom,48,1,2,2,0,1,0,0,"2017-04-12 20:21:41","2017-04-12 20:21:41"
379,87,0,commonarea,90,0,0,0,0,0,0,0,"2017-04-12 20:25:40","2017-04-12 20:25:40"
380,88,0,kitchen,64,1,5,1,0,0,0,0,"2017-04-16 20:57:16","2017-04-16 21:04:49"
381,88,0,bathroom,0,0,0,0,0,0,0,0,"2017-04-16 20:57:16","2017-04-16 21:00:29"
382,88,228,bathroom,36,1,2,0,0,0,0,0,"2017-04-16 20:57:16","2017-04-16 20:57:16"
383,88,229,bathroom,32,1,1,1,0,1,0,0,"2017-04-16 20:57:16","2017-04-16 20:57:16"
384,88,230,bathroom,49,1,2,1,0,0,0,0,"2017-04-16 20:57:16","2017-04-16 20:57:16"
385,88,0,commonarea,200,1,5,4,2,2,0,1,"2017-04-16 21:04:49","2017-04-16 21:04:49"
386,89,0,kitchen,70,0,0,0,0,0,0,0,"2017-04-20 13:56:03","2017-04-20 14:13:19"
387,89,0,bathroom,0,0,0,0,0,0,0,0,"2017-04-20 13:56:03","2017-04-20 14:07:40"
388,89,231,bathroom,36,1,1,0,0,0,0,0,"2017-04-20 13:56:03","2017-04-20 13:56:03"
389,89,232,bathroom,40,1,1,0,0,0,0,0,"2017-04-20 13:56:03","2017-04-20 13:56:03"
390,89,233,bathroom,48,1,2,0,0,0,0,0,"2017-04-20 13:56:03","2017-04-20 13:56:03"
391,89,234,bathroom,60,1,1,0,0,0,0,0,"2017-04-20 13:56:03","2017-04-20 13:56:03"
392,89,235,bathroom,60,1,1,0,0,0,0,0,"2017-04-20 13:56:03","2017-04-20 13:56:03"
393,89,0,commonarea,200,0,0,0,0,0,0,0,"2017-04-20 14:13:19","2017-04-20 14:13:19"
394,90,0,storeroom,1,1,1,1,1,1,1,1,"2017-04-25 23:34:23","2018-06-09 12:23:03"
395,90,0,commonwashroom,0,0,0,0,0,0,0,0,"2017-04-25 23:34:23","2018-05-21 19:53:30"
396,90,236,bathroom,30,1,3,2,0,0,0,0,"2017-04-25 23:34:23","2017-04-25 23:34:23"
397,90,237,bathroom,32,1,2,2,0,0,0,0,"2017-04-25 23:34:23","2017-04-25 23:34:23"
398,90,238,bathroom,24,0,0,0,0,0,0,0,"2017-04-25 23:40:45","2017-04-25 23:40:45"
399,90,0,commonarea,300,0,0,0,0,0,0,0,"2017-04-25 23:43:32","2017-04-25 23:43:32"
400,91,0,kitchen,160,1,5,1,1,0,0,1,"2017-04-26 16:52:41","2017-04-26 17:45:27"
401,91,0,bathroom,40,1,1,1,0,0,0,0,"2017-04-26 16:52:41","2017-04-26 17:45:27"
402,91,0,commonarea,240,2,5,3,0,2,2,1,"2017-04-26 17:45:27","2017-04-26 17:45:27"
406,93,0,kitchen,0,0,0,0,0,0,0,0,"2017-05-05 14:04:30","2017-05-05 14:10:51"
407,93,0,bathroom,0,0,0,0,0,0,0,0,"2017-05-05 14:04:30","2017-05-05 14:10:19"
408,93,239,bathroom,40,1,1,0,0,0,0,0,"2017-05-05 14:04:30","2017-05-05 14:04:30"
409,94,0,kitchen,0,0,0,0,0,0,0,0,"2017-05-10 00:05:18","2017-05-10 00:20:17"
410,94,0,bathroom,50,1,1,1,0,0,0,0,"2017-05-10 00:05:18","2017-05-10 00:19:17"
411,94,240,bathroom,150,1,2,1,0,0,0,0,"2017-05-10 00:05:18","2017-05-10 00:05:18"
412,94,241,bathroom,50,1,1,1,0,0,0,0,"2017-05-10 00:05:18","2017-05-10 00:05:18"
413,94,242,bathroom,50,1,1,1,0,0,0,0,"2017-05-10 00:05:18","2017-05-10 00:05:18"
414,94,0,commonarea,350,0,0,0,0,0,0,0,"2017-05-10 00:21:31","2017-05-10 00:21:31"
415,93,0,commonarea,100,0,0,0,0,0,0,0,"2017-05-11 14:06:30","2017-05-11 14:06:30"
416,95,0,kitchen,0,0,0,0,0,0,0,0,"2017-05-29 16:11:54","2017-05-29 16:28:53"
417,95,0,bathroom,0,0,0,0,0,0,0,0,"2017-05-29 16:11:54","2017-05-29 16:28:37"
418,95,243,bathroom,20,1,0,1,0,0,0,0,"2017-05-29 16:11:54","2017-05-29 16:11:54"
419,96,0,kitchen,60,0,0,0,0,0,0,0,"2017-05-29 16:15:07","2017-05-29 16:45:53"
420,96,0,bathroom,0,0,0,0,0,0,0,0,"2017-05-29 16:15:07","2017-05-29 16:37:54"
421,96,244,bathroom,40,1,3,1,0,0,0,0,"2017-05-29 16:15:07","2017-05-29 16:15:07"
422,96,245,bathroom,40,1,4,0,0,0,0,0,"2017-05-29 16:15:07","2017-05-29 16:15:07"
423,96,246,bathroom,40,1,1,0,0,0,0,0,"2017-05-29 16:15:07","2017-05-29 16:15:07"
424,96,0,commonarea,120,0,0,0,0,0,0,0,"2017-05-29 16:45:53","2017-05-29 16:45:53"
425,83,0,commonarea,0,0,0,0,0,0,0,0,"2017-06-01 15:31:33","2017-06-01 15:31:33"
426,97,0,kitchen,1,1,1,1,1,1,1,1,"2017-06-21 15:52:45","2017-06-21 16:16:50"
427,97,0,commonwashroom,1,1,1,1,1,1,1,1,"2017-06-21 15:52:45","2018-06-09 17:54:46"
428,97,247,bathroom,39,1,2,0,0,0,0,0,"2017-06-21 15:52:45","2017-06-21 15:52:45"
429,97,248,bathroom,43,1,2,1,0,0,0,0,"2017-06-21 15:52:45","2017-06-21 15:52:45"
430,97,249,bathroom,43,1,2,0,0,0,0,0,"2017-06-21 15:52:45","2017-06-21 15:52:45"
431,97,0,commonarea,120,0,0,0,0,0,0,0,"2017-06-21 16:25:46","2017-06-21 16:25:46"
432,98,0,kitchen,0,0,0,0,0,0,0,0,"2017-06-21 18:41:25","2017-06-21 19:04:24"
433,98,0,bathroom,0,0,0,0,0,0,0,0,"2017-06-21 18:41:25","2017-06-21 19:03:12"
434,98,250,bathroom,40,0,0,0,0,0,0,0,"2017-06-21 18:41:25","2017-06-21 18:41:25"
435,98,251,bathroom,42,0,0,0,0,0,0,0,"2017-06-21 18:41:25","2017-06-21 18:41:25"
436,98,252,bathroom,42,0,0,0,0,0,0,0,"2017-06-21 18:41:25","2017-06-21 18:41:25"
437,98,0,commonarea,240,0,0,0,0,0,0,0,"2017-06-21 19:05:06","2017-06-21 19:05:06"
438,99,0,kitchen,0,0,0,0,0,0,0,0,"2017-06-21 20:12:48","2017-06-21 20:23:19"
439,99,0,bathroom,0,0,0,0,0,0,0,0,"2017-06-21 20:12:48","2017-06-21 20:21:57"
440,99,253,bathroom,40,1,3,1,0,0,0,0,"2017-06-21 20:12:48","2017-06-21 20:12:48"
441,99,254,bathroom,42,1,1,1,0,0,0,0,"2017-06-21 20:12:48","2017-06-21 20:12:48"
442,99,255,bathroom,50,1,1,0,0,0,0,0,"2017-06-21 20:12:48","2017-06-21 20:12:48"
443,99,256,bathroom,42,1,3,1,0,0,0,0,"2017-06-21 20:12:48","2017-06-21 20:12:48"
444,99,0,commonarea,120,0,0,0,0,0,0,0,"2017-06-21 20:26:12","2017-06-21 20:26:12"
445,100,0,storeroom,0,0,0,0,0,0,0,0,"2017-06-21 21:10:19","2018-03-23 15:40:58"
446,100,0,commonwashroom,0,0,0,0,0,0,0,0,"2017-06-21 21:10:19","2018-03-23 14:55:34"
447,100,257,bathroom,40,0,0,0,0,0,0,0,"2017-06-21 21:10:19","2017-06-21 21:10:19"
448,100,258,bathroom,40,0,0,0,0,0,0,0,"2017-06-21 21:10:19","2017-06-21 21:10:19"
449,100,259,bathroom,40,0,0,0,0,0,0,0,"2017-06-21 21:10:19","2017-06-21 21:10:19"
450,100,0,commonarea,120,0,0,0,0,0,0,0,"2017-06-21 21:14:39","2017-06-21 21:14:39"
451,95,0,commonarea,110,0,0,0,0,0,0,0,"2017-06-23 14:53:30","2017-06-23 14:53:30"
457,102,0,kitchen,0,0,0,0,0,0,0,0,"2017-06-24 12:51:53","2017-06-24 16:23:26"
458,102,0,bathroom,0,0,0,0,0,0,0,0,"2017-06-24 12:51:53","2017-06-24 16:22:57"
459,102,263,bathroom,80,1,2,0,0,0,0,0,"2017-06-24 12:51:53","2017-06-24 12:51:53"
460,102,264,bathroom,48,1,2,0,0,0,0,0,"2017-06-24 12:51:53","2017-06-24 12:51:53"
461,102,265,bathroom,48,1,2,0,0,0,0,0,"2017-06-24 12:51:53","2017-06-24 12:51:53"
462,102,0,commonarea,0,0,0,0,0,0,0,0,"2017-06-24 21:16:58","2017-06-24 21:16:58"
463,103,0,kitchen,1,1,1,1,1,1,1,1,"2017-06-28 13:15:19","2017-06-28 15:32:05"
464,103,0,bathroom,0,0,0,0,0,0,0,0,"2017-06-28 13:15:19","2017-06-28 15:31:48"
