id,name,property_id,room_id,propertyutil_id,value,details,created_at,updated_at
5664,wardrobewithoutmirror,136,344,0,0,NULL,"2017-11-13 11:04:51","2017-11-13 11:04:51"
5665,washbasinwithoutcabinet,136,0,751,0,NULL,"2017-11-13 11:04:51","2017-11-13 11:04:51"
5666,clothhanger,136,0,751,0,NULL,"2017-11-13 11:04:51","2017-11-13 11:04:51"
5667,mirrorlight,136,0,751,0,NULL,"2017-11-13 11:04:51","2017-11-13 11:04:51"
5668,mirror,136,0,751,0,NULL,"2017-11-13 11:04:51","2017-11-13 11:04:51"
5669,towelrod,136,0,751,0,NULL,"2017-11-13 11:04:51","2017-11-13 11:04:51"
5670,commode,136,0,751,0,NULL,"2017-11-13 11:04:51","2017-11-13 11:04:51"
5671,healthfaucet,136,0,751,0,NULL,"2017-11-13 11:04:51","2017-11-13 11:04:51"
5672,bed,136,345,0,0,NULL,"2017-11-13 11:04:51","2017-11-13 11:04:51"
5673,wardrobe,136,345,0,0,NULL,"2017-11-13 11:04:51","2017-11-13 11:04:51"
5674,attachedbathroom,136,345,0,0,NULL,"2017-11-13 11:04:51","2017-11-13 11:04:51"
5675,balcony,136,345,0,0,NULL,"2017-11-13 11:04:51","2017-11-13 11:04:51"
5676,tubelights,136,345,0,0,NULL,"2017-11-13 11:04:51","2017-11-13 11:04:51"
5677,fans,136,345,0,0,NULL,"2017-11-13 11:04:51","2017-11-13 11:04:51"
5678,curtainrods,136,345,0,0,NULL,"2017-11-13 11:04:51","2017-11-13 11:04:51"
5679,curtains,136,345,0,0,NULL,"2017-11-13 11:04:51","2017-11-13 11:04:51"
5680,windowmesh,136,345,0,0,NULL,"2017-11-13 11:04:51","2017-11-13 11:04:51"
5681,wardrobewithoutmirror,136,345,0,0,NULL,"2017-11-13 11:04:51","2017-11-13 11:04:51"
5682,washbasinwithoutcabinet,136,0,752,0,NULL,"2017-11-13 11:04:51","2017-11-13 11:04:51"
5683,mirror,136,0,752,0,NULL,"2017-11-13 11:04:51","2017-11-13 11:04:51"
5684,towelrod,136,0,752,0,NULL,"2017-11-13 11:04:51","2017-11-13 11:04:51"
5685,commode,136,0,752,0,NULL,"2017-11-13 11:04:51","2017-11-13 11:04:51"
5686,geyser,136,0,752,0,NULL,"2017-11-13 11:04:51","2017-11-13 11:04:51"
5687,healthfaucet,136,0,752,0,NULL,"2017-11-13 11:04:51","2017-11-13 11:04:51"
5688,studytablechair,136,343,0,,NULL,"2017-11-13 11:06:02","2017-11-13 11:06:02"
5689,dressingtable,136,343,0,,NULL,"2017-11-13 11:06:02","2017-11-13 11:06:02"
5690,loft,136,343,0,,NULL,"2017-11-13 11:06:02","2017-11-13 11:06:02"
5691,studytablechair,136,344,0,,NULL,"2017-11-13 11:15:12","2017-11-13 11:15:12"
5692,dressingtable,136,344,0,,NULL,"2017-11-13 11:15:12","2017-11-13 11:15:12"
5693,lights,136,344,0,,NULL,"2017-11-13 11:15:12","2017-11-13 11:15:12"
5694,mirror,136,344,0,,NULL,"2017-11-13 11:15:12","2017-11-13 11:15:12"
5695,loft,136,344,0,,NULL,"2017-11-13 11:15:12","2017-11-13 11:15:12"
5696,wardrobewithmirror,136,344,0,,NULL,"2017-11-13 11:15:12","2017-11-13 11:15:12"
5697,studytablechair,136,345,0,,NULL,"2017-11-13 11:15:26","2017-11-13 11:15:26"
5698,dressingtable,136,345,0,,NULL,"2017-11-13 11:15:26","2017-11-13 11:15:26"
5699,lights,136,345,0,,NULL,"2017-11-13 11:15:26","2017-11-13 11:15:26"
5700,mirror,136,345,0,,NULL,"2017-11-13 11:15:26","2017-11-13 11:15:26"
5701,loft,136,345,0,,NULL,"2017-11-13 11:15:26","2017-11-13 11:15:26"
5702,wardrobewithmirror,136,345,0,,NULL,"2017-11-13 11:15:26","2017-11-13 11:15:26"
5703,kitchen,123,0,644,,NULL,"2017-11-13 15:23:07","2017-11-13 15:23:07"
5704,livingroom,123,0,644,,NULL,"2017-11-13 15:23:07","2017-11-13 15:23:07"
5705,sofa,123,0,644,,NULL,"2017-11-13 15:23:07","2017-11-13 15:23:07"
5706,tv,123,0,644,,NULL,"2017-11-13 15:23:07","2017-11-13 15:23:07"
5707,washingmachine,123,0,644,,NULL,"2017-11-13 15:23:07","2017-11-13 15:23:07"
5708,fridge,123,0,644,,NULL,"2017-11-13 15:23:07","2017-11-13 15:23:07"
5709,windowmesh,123,0,644,,NULL,"2017-11-13 15:23:07","2017-11-13 15:23:07"
5710,callingbell,123,0,644,,NULL,"2017-11-13 15:23:07","2017-11-13 15:23:07"
5711,balcony,123,0,644,,NULL,"2017-11-13 15:23:07","2017-11-13 15:23:07"
5712,tubelights,123,0,644,,NULL,"2017-11-13 15:23:07","2017-11-13 15:23:07"
5713,lights,123,0,644,,NULL,"2017-11-13 15:23:07","2017-11-13 15:23:07"
5714,fans,123,0,644,,NULL,"2017-11-13 15:23:07","2017-11-13 15:23:07"
5715,curtainrods,123,0,644,,NULL,"2017-11-13 15:23:07","2017-11-13 15:23:07"
5716,curtains,123,0,644,,NULL,"2017-11-13 15:23:07","2017-11-13 15:23:07"
5717,bed,137,346,0,0,NULL,"2017-11-13 17:42:02","2017-11-13 17:42:02"
5718,wardrobe,137,346,0,0,NULL,"2017-11-13 17:42:02","2017-11-13 17:42:02"
5719,tv,137,346,0,0,NULL,"2017-11-13 17:42:02","2017-11-13 17:42:02"
5720,studytablechair,137,346,0,0,NULL,"2017-11-13 17:42:02","2017-11-13 17:42:02"
5721,attachedbathroom,137,346,0,0,NULL,"2017-11-13 17:42:02","2017-11-13 17:42:02"
5722,dressingtable,137,346,0,0,NULL,"2017-11-13 17:42:02","2017-11-13 17:42:02"
5723,tubelights,137,346,0,0,NULL,"2017-11-13 17:42:02","2017-11-13 17:42:02"
5724,lights,137,346,0,0,NULL,"2017-11-13 17:42:02","2017-11-13 17:42:02"
5725,fans,137,346,0,0,NULL,"2017-11-13 17:42:02","2017-11-13 17:42:02"
5726,curtainrods,137,346,0,0,NULL,"2017-11-13 17:42:02","2017-11-13 17:42:02"
5727,curtains,137,346,0,0,NULL,"2017-11-13 17:42:02","2017-11-13 17:42:02"
5728,mirror,137,346,0,0,NULL,"2017-11-13 17:42:02","2017-11-13 17:42:02"
5729,windowmesh,137,346,0,0,NULL,"2017-11-13 17:42:02","2017-11-13 17:42:02"
5730,loft,137,346,0,0,NULL,"2017-11-13 17:42:02","2017-11-13 17:42:02"
5731,wardrobewithmirror,137,346,0,0,NULL,"2017-11-13 17:42:02","2017-11-13 17:42:02"
5877,fullpowerbackup,140,0,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5878,landscapedgarden,140,0,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5879,indoorgames,140,0,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5880,swimmingpool,140,0,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5881,gymnasium,140,0,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5882,meditationhall,140,0,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5883,playarea,140,0,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5884,tenniscourt,140,0,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5885,clubhouse,140,0,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5886,atm,140,0,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5887,security,140,0,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5888,library,140,0,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5889,kitchen,140,0,781,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5890,livingroom,140,0,781,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5891,sofa,140,0,781,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5892,tv,140,0,781,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5893,washingmachine,140,0,781,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5894,fridge,140,0,781,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5895,windowmesh,140,0,781,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5896,callingbell,140,0,781,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5897,balcony,140,0,781,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5898,tubelights,140,0,781,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5899,lights,140,0,781,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5900,fans,140,0,781,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5901,curtainrods,140,0,781,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5902,curtains,140,0,781,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5903,washbasin,140,0,782,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5904,kitchencabinets,140,0,782,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5905,gaspoint,140,0,782,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5906,chimney,140,0,782,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5907,bed,140,352,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5908,wardrobe,140,352,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5909,attachedbathroom,140,352,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5910,tubelights,140,352,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5911,lights,140,352,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5912,fans,140,352,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5913,curtainrods,140,352,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5914,curtains,140,352,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5915,windowmesh,140,352,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5916,loft,140,352,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5917,wardrobewithmirror,140,352,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5918,washbasinwithoutcabinet,140,0,787,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5919,clothhanger,140,0,787,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5920,glassshelf,140,0,787,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5921,mirror,140,0,787,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5922,towelrod,140,0,787,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5923,commode,140,0,787,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5924,geyser,140,0,787,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5925,healthfaucet,140,0,787,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5926,bed,140,353,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5927,wardrobe,140,353,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5928,attachedbathroom,140,353,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5929,tubelights,140,353,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5930,lights,140,353,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5931,fans,140,353,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5932,curtainrods,140,353,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5933,windowmesh,140,353,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5934,loft,140,353,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5935,wardrobewithmirror,140,353,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5936,washbasinwithoutcabinet,140,0,788,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5937,clothhanger,140,0,788,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5938,glassshelf,140,0,788,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5939,towelrod,140,0,788,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5940,commode,140,0,788,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5941,geyser,140,0,788,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5942,healthfaucet,140,0,788,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5943,bed,140,354,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5944,wardrobe,140,354,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5945,attachedbathroom,140,354,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5946,tubelights,140,354,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5947,lights,140,354,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5948,fans,140,354,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5949,curtainrods,140,354,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5950,curtains,140,354,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5951,windowmesh,140,354,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5952,loft,140,354,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5953,wardrobewithmirror,140,354,0,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5954,washbasinwithoutcabinet,140,0,789,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5955,clothhanger,140,0,789,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5956,glassshelf,140,0,789,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5957,mirror,140,0,789,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5958,towelrod,140,0,789,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5959,commode,140,0,789,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5960,geyser,140,0,789,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5961,healthfaucet,140,0,789,0,NULL,"2017-11-30 16:13:46","2017-11-30 16:13:46"
5962,partialpowerbackup,141,0,0,0,NULL,"2017-12-01 15:57:41","2017-12-01 15:57:41"
5963,terracewalkway,141,0,0,0,NULL,"2017-12-01 15:57:41","2017-12-01 15:57:41"
5964,indoorgames,141,0,0,0,NULL,"2017-12-01 15:57:41","2017-12-01 15:57:41"
5965,tabletennis,141,0,0,0,NULL,"2017-12-01 15:57:41","2017-12-01 15:57:41"
5966,swimmingpool,141,0,0,0,NULL,"2017-12-01 15:57:41","2017-12-01 15:57:41"
5967,gymnasium,141,0,0,0,NULL,"2017-12-01 15:57:41","2017-12-01 15:57:41"
5968,joggingtrack,141,0,0,0,NULL,"2017-12-01 15:57:41","2017-12-01 15:57:41"
5969,playarea,141,0,0,0,NULL,"2017-12-01 15:57:41","2017-12-01 15:57:41"
5970,tenniscourt,141,0,0,0,NULL,"2017-12-01 15:57:41","2017-12-01 15:57:41"
5971,basketballcourt,141,0,0,0,NULL,"2017-12-01 15:57:41","2017-12-01 15:57:41"
5972,security,141,0,0,0,NULL,"2017-12-01 15:57:41","2017-12-01 15:57:41"
5990,showercubical,141,0,792,,NULL,"2017-12-01 16:59:29","2017-12-01 16:59:29"
5991,washbasinwithoutcabinet,141,0,792,,NULL,"2017-12-01 16:59:29","2017-12-01 16:59:29"
5992,clothhanger,141,0,792,,NULL,"2017-12-01 16:59:29","2017-12-01 16:59:29"
5993,mirror,141,0,792,,NULL,"2017-12-01 16:59:29","2017-12-01 16:59:29"
5994,commode,141,0,792,,NULL,"2017-12-01 16:59:29","2017-12-01 16:59:29"
5995,geyser,141,0,792,,NULL,"2017-12-01 16:59:29","2017-12-01 16:59:29"
5996,wardrobe,141,355,0,,NULL,"2017-12-01 17:01:15","2017-12-01 17:01:15"
5997,attachedbathroom,141,355,0,,NULL,"2017-12-01 17:01:15","2017-12-01 17:01:15"
5998,balcony,141,355,0,,NULL,"2017-12-01 17:01:15","2017-12-01 17:01:15"
5999,lights,141,355,0,,NULL,"2017-12-01 17:01:15","2017-12-01 17:01:15"
6000,fans,141,355,0,,NULL,"2017-12-01 17:01:15","2017-12-01 17:01:15"
6001,curtainrods,141,355,0,,NULL,"2017-12-01 17:01:15","2017-12-01 17:01:15"
6002,curtains,141,355,0,,NULL,"2017-12-01 17:01:15","2017-12-01 17:01:15"
6003,windowmesh,141,355,0,,NULL,"2017-12-01 17:01:15","2017-12-01 17:01:15"
6004,wardrobewithmirror,141,355,0,,NULL,"2017-12-01 17:01:15","2017-12-01 17:01:15"
6005,washbasin,141,0,791,,NULL,"2017-12-01 17:07:58","2017-12-01 17:07:58"
6006,bed,141,355,0,,NULL,"2017-12-01 17:07:58","2017-12-01 17:07:58"
6007,showercubical,141,355,798,,NULL,"2017-12-01 17:07:58","2017-12-01 17:07:58"
6008,washbasinwithoutcabinet,141,355,798,,NULL,"2017-12-01 17:07:58","2017-12-01 17:07:58"
6009,clothhanger,141,355,798,,NULL,"2017-12-01 17:07:58","2017-12-01 17:07:58"
6010,mirror,141,355,798,,NULL,"2017-12-01 17:07:58","2017-12-01 17:07:58"
6011,commode,141,355,798,,NULL,"2017-12-01 17:07:58","2017-12-01 17:07:58"
6012,geyser,141,355,798,,NULL,"2017-12-01 17:07:58","2017-12-01 17:07:58"
6013,bed,141,356,0,,NULL,"2017-12-01 17:07:58","2017-12-01 17:07:58"
6014,wardrobe,141,356,0,,NULL,"2017-12-01 17:07:58","2017-12-01 17:07:58"
6015,sharedbathroom,141,356,0,,NULL,"2017-12-01 17:07:58","2017-12-01 17:07:58"
6016,lights,141,356,0,,NULL,"2017-12-01 17:07:58","2017-12-01 17:07:58"
6017,fans,141,356,0,,NULL,"2017-12-01 17:07:58","2017-12-01 17:07:58"
6018,curtainrods,141,356,0,,NULL,"2017-12-01 17:07:58","2017-12-01 17:07:58"
6019,curtains,141,356,0,,NULL,"2017-12-01 17:07:58","2017-12-01 17:07:58"
6020,windowmesh,141,356,0,,NULL,"2017-12-01 17:07:58","2017-12-01 17:07:58"
6021,wardrobewithmirror,141,356,0,,NULL,"2017-12-01 17:07:58","2017-12-01 17:07:58"
6022,bed,141,357,0,,NULL,"2017-12-01 17:10:05","2017-12-01 17:10:05"
6023,wardrobe,141,357,0,,NULL,"2017-12-01 17:10:05","2017-12-01 17:10:05"
6024,attachedbathroom,141,357,0,,NULL,"2017-12-01 17:10:05","2017-12-01 17:10:05"
6025,lights,141,357,0,,NULL,"2017-12-01 17:10:05","2017-12-01 17:10:05"
6026,fans,141,357,0,,NULL,"2017-12-01 17:10:05","2017-12-01 17:10:05"
6027,curtainrods,141,357,0,,NULL,"2017-12-01 17:10:05","2017-12-01 17:10:05"
6028,curtains,141,357,0,,NULL,"2017-12-01 17:10:05","2017-12-01 17:10:05"
6029,windowmesh,141,357,0,,NULL,"2017-12-01 17:10:05","2017-12-01 17:10:05"
6030,wardrobewithmirror,141,357,0,,NULL,"2017-12-01 17:10:05","2017-12-01 17:10:05"
6031,showercubical,141,357,800,,NULL,"2017-12-01 17:10:48","2017-12-01 17:10:48"
6032,washbasinwithoutcabinet,141,357,800,,NULL,"2017-12-01 17:10:48","2017-12-01 17:10:48"
6033,clothhanger,141,357,800,,NULL,"2017-12-01 17:10:48","2017-12-01 17:10:48"
6034,mirror,141,357,800,,NULL,"2017-12-01 17:10:48","2017-12-01 17:10:48"
6035,commode,141,357,800,,NULL,"2017-12-01 17:10:48","2017-12-01 17:10:48"
6036,geyser,141,357,800,,NULL,"2017-12-01 17:10:48","2017-12-01 17:10:48"
6037,livingroom,141,0,797,,NULL,"2017-12-01 17:57:47","2017-12-01 17:57:47"
6038,sofa,141,0,797,,NULL,"2017-12-01 17:57:47","2017-12-01 17:57:47"
6039,fridge,141,0,797,,NULL,"2017-12-01 17:57:47","2017-12-01 17:57:47"
6040,windowmesh,141,0,797,,NULL,"2017-12-01 17:57:47","2017-12-01 17:57:47"
6041,balcony,141,0,797,,NULL,"2017-12-01 17:57:47","2017-12-01 17:57:47"
6042,lights,141,0,797,,NULL,"2017-12-01 17:57:47","2017-12-01 17:57:47"
6043,fans,141,0,797,,NULL,"2017-12-01 17:57:47","2017-12-01 17:57:47"
6044,curtainrods,141,0,797,,NULL,"2017-12-01 17:57:47","2017-12-01 17:57:47"
6045,curtains,141,0,797,,NULL,"2017-12-01 17:57:47","2017-12-01 17:57:47"
6046,videocallingbell,141,0,797,,NULL,"2017-12-01 17:57:47","2017-12-01 17:57:47"
6047,temple,142,0,0,0,NULL,"2017-12-08 13:37:55","2017-12-08 13:37:55"
6048,fullpowerbackup,142,0,0,0,NULL,"2017-12-08 13:37:55","2017-12-08 13:37:55"
6049,terracewalkway,142,0,0,0,NULL,"2017-12-08 13:37:55","2017-12-08 13:37:55"
6050,indoorgames,142,0,0,0,NULL,"2017-12-08 13:37:55","2017-12-08 13:37:55"
6051,swimmingpool,142,0,0,0,NULL,"2017-12-08 13:37:55","2017-12-08 13:37:55"
6052,gymnasium,142,0,0,0,NULL,"2017-12-08 13:37:55","2017-12-08 13:37:55"
6053,joggingtrack,142,0,0,0,NULL,"2017-12-08 13:37:55","2017-12-08 13:37:55"
6054,playarea,142,0,0,0,NULL,"2017-12-08 13:37:55","2017-12-08 13:37:55"
6055,tenniscourt,142,0,0,0,NULL,"2017-12-08 13:37:55","2017-12-08 13:37:55"
6056,badmintoncourt,142,0,0,0,NULL,"2017-12-08 13:37:55","2017-12-08 13:37:55"
6057,clubhouse,142,0,0,0,NULL,"2017-12-08 13:37:55","2017-12-08 13:37:55"
6058,gaspipeline,142,0,0,0,NULL,"2017-12-08 13:37:55","2017-12-08 13:37:55"
6059,laundry,142,0,0,0,NULL,"2017-12-08 13:37:55","2017-12-08 13:37:55"
6060,supermarket,142,0,0,0,NULL,"2017-12-08 13:37:55","2017-12-08 13:37:55"
6061,security,142,0,0,0,NULL,"2017-12-08 13:37:55","2017-12-08 13:37:55"
6062,amphitheater,142,0,0,0,NULL,"2017-12-08 13:37:55","2017-12-08 13:37:55"
6075,washbasin,142,0,801,0,NULL,"2017-12-08 13:37:55","2017-12-08 13:37:55"
6088,showercubical,142,0,802,,NULL,"2017-12-08 17:11:50","2017-12-08 17:11:50"
6089,washbasinwithoutcabinet,142,0,802,,NULL,"2017-12-08 17:11:50","2017-12-08 17:11:50"
6090,clothhanger,142,0,802,,NULL,"2017-12-08 17:11:50","2017-12-08 17:11:50"
6091,mirror,142,0,802,,NULL,"2017-12-08 17:11:50","2017-12-08 17:11:50"
6092,towelrod,142,0,802,,NULL,"2017-12-08 17:11:50","2017-12-08 17:11:50"
6093,commode,142,0,802,,NULL,"2017-12-08 17:11:50","2017-12-08 17:11:50"
6094,geyser,142,0,802,,NULL,"2017-12-08 17:11:50","2017-12-08 17:11:50"
6095,paperroller,142,0,802,,NULL,"2017-12-08 17:11:50","2017-12-08 17:11:50"
6096,bed,142,358,0,,NULL,"2017-12-08 17:11:50","2017-12-08 17:11:50"
6097,wifi,142,358,0,,NULL,"2017-12-08 17:11:50","2017-12-08 17:11:50"
6098,wardrobe,142,358,0,,NULL,"2017-12-08 17:11:50","2017-12-08 17:11:50"
6099,studytablechair,142,358,0,,NULL,"2017-12-08 17:11:50","2017-12-08 17:11:50"
6100,sharedbathroom,142,358,0,,NULL,"2017-12-08 17:11:50","2017-12-08 17:11:50"
6101,tubelights,142,358,0,,NULL,"2017-12-08 17:11:50","2017-12-08 17:11:50"
6102,lights,142,358,0,,NULL,"2017-12-08 17:11:50","2017-12-08 17:11:50"
6103,fans,142,358,0,,NULL,"2017-12-08 17:11:50","2017-12-08 17:11:50"
6104,curtainrods,142,358,0,,NULL,"2017-12-08 17:11:50","2017-12-08 17:11:50"
6105,curtains,142,358,0,,NULL,"2017-12-08 17:11:50","2017-12-08 17:11:50"
6106,windowmesh,142,358,0,,NULL,"2017-12-08 17:11:50","2017-12-08 17:11:50"
6107,wardrobewithoutmirror,142,358,0,,NULL,"2017-12-08 17:11:50","2017-12-08 17:11:50"
6108,bed,142,359,0,,NULL,"2017-12-08 17:15:24","2017-12-08 17:15:24"
6109,wardrobe,142,359,0,,NULL,"2017-12-08 17:15:24","2017-12-08 17:15:24"
6110,studytablechair,142,359,0,,NULL,"2017-12-08 17:15:24","2017-12-08 17:15:24"
6111,sharedbathroom,142,359,0,,NULL,"2017-12-08 17:15:24","2017-12-08 17:15:24"
6112,tubelights,142,359,0,,NULL,"2017-12-08 17:15:24","2017-12-08 17:15:24"
6113,lights,142,359,0,,NULL,"2017-12-08 17:15:24","2017-12-08 17:15:24"
6114,fans,142,359,0,,NULL,"2017-12-08 17:15:24","2017-12-08 17:15:24"
6115,curtainrods,142,359,0,,NULL,"2017-12-08 17:15:24","2017-12-08 17:15:24"
6116,curtains,142,359,0,,NULL,"2017-12-08 17:15:24","2017-12-08 17:15:24"
6117,mirror,142,359,0,,NULL,"2017-12-08 17:15:24","2017-12-08 17:15:24"
6118,windowmesh,142,359,0,,NULL,"2017-12-08 17:15:24","2017-12-08 17:15:24"
6119,wardrobewithoutmirror,142,359,0,,NULL,"2017-12-08 17:15:24","2017-12-08 17:15:24"
6120,kitchen,142,0,808,,NULL,"2017-12-08 17:21:50","2017-12-08 17:21:50"
6121,livingroom,142,0,808,,NULL,"2017-12-08 17:21:50","2017-12-08 17:21:50"
6122,sofa,142,0,808,,NULL,"2017-12-08 17:21:50","2017-12-08 17:21:50"
6123,tv,142,0,808,,NULL,"2017-12-08 17:21:50","2017-12-08 17:21:50"
6124,washingmachine,142,0,808,,NULL,"2017-12-08 17:21:50","2017-12-08 17:21:50"
6125,dishtv,142,0,808,,NULL,"2017-12-08 17:21:50","2017-12-08 17:21:50"
6126,fridge,142,0,808,,NULL,"2017-12-08 17:21:50","2017-12-08 17:21:50"
6127,tvstand,142,0,808,,NULL,"2017-12-08 17:21:50","2017-12-08 17:21:50"
6128,windowmesh,142,0,808,,NULL,"2017-12-08 17:21:50","2017-12-08 17:21:50"
6129,callingbell,142,0,808,,NULL,"2017-12-08 17:21:50","2017-12-08 17:21:50"
6130,wifi,142,0,808,,NULL,"2017-12-08 17:21:50","2017-12-08 17:21:50"
6131,wardrobe,142,0,808,,NULL,"2017-12-08 17:21:50","2017-12-08 17:21:50"
6132,balcony,142,0,808,,NULL,"2017-12-08 17:21:50","2017-12-08 17:21:50"
6133,tubelights,142,0,808,,NULL,"2017-12-08 17:21:50","2017-12-08 17:21:50"
6134,lights,142,0,808,,NULL,"2017-12-08 17:21:50","2017-12-08 17:21:50"
6135,fans,142,0,808,,NULL,"2017-12-08 17:21:50","2017-12-08 17:21:50"
6136,curtainrods,142,0,808,,NULL,"2017-12-08 17:21:50","2017-12-08 17:21:50"
6137,curtains,142,0,808,,NULL,"2017-12-08 17:21:50","2017-12-08 17:21:50"
6138,videocallingbell,142,0,808,,NULL,"2017-12-08 17:21:50","2017-12-08 17:21:50"
6139,shoesrack,142,0,808,,NULL,"2017-12-08 17:21:50","2017-12-08 17:21:50"
6140,exhaust,142,0,801,,NULL,"2017-12-08 17:21:50","2017-12-08 17:21:50"
